"HGNC.symbol","GSM3440214","GSM3440217","GSM3440222","GSM3440223","GSM3440224"
"ANKRD20A8P",2.7686,3.128665,2.47593,3.189175,2.89612
"ANKRD26P1",2.23402,2.3536,1.89043,2.08569,2.34773
"ANKRD9",4.55727,5.15761,4.85027,4.82861,5.06465
"ANKS3",5.17228,5.17689,4.98327,5.28713,5.08012
"ANO3",2.16802,2.64899,2.5483,2.45051,2.58084
"ANO3-AS1",1.12742,1.27073,1.04559,1.04314,1.15413
"ANO5",3.578485,3.851855,3.89689,3.77744,3.68326
"ANP32C",1.52255,2.21563,1.77615,1.93397,1.89137
"ANTXR2",8.31667,8.34992,8.37792,8.01855,8.28715
"ANXA13",2.26566,2.83993,3.18011,2.68593,2.63104
"ANXA3",6.57823,6.29726,6.14175,5.58886,6.07258
"ANXA6",6.27414,6.090195,6.05722,6.07378,6.32757
"ANXA8",5.02283,5.38795,5.13827666666667,5.14179,5.17973
"AOC1",3.72648,4.07396,3.68304,3.63499,4.05623
"AP1G1",8.54153,8.71169,8.89848,8.866755,9.101615
"AP1G2",6.69566,6.52424,6.41789,6.31694,6.6477
"AP2B1",8.25068,7.99484,7.85234,8.22895,8.02949
"AP5B1",7.36434,7.24233,7.26891,6.3002,7.47051
"APCDD1L",4.26384,4.27852,4.19132,4.16014,4.3893
"APCDD1L-DT",4.06767,4.01535,4.11022,4.15943,4.19897
"APELA",1.905605,1.82597,1.940335,1.592535,1.816125
"APEX2",4.94336,4.74172,4.85993,4.6289,4.81503
"APLP1",4.09893,4.4346,4.08797,4.36932,4.04849
"APOA2",4.55044,4.59399,4.54084,4.64709,4.72713
"APOBEC3C",9.06349,9.17407,8.64192,8.97099,8.64032
"APOBEC3D",7.75612,7.42186,7.19793,7.72221,7.64579
"APOBEC3F",6.05505,6.00808,5.8627,6.03936,6.06529
"APOBEC3G",5.71318,5.59536,5.66363,5.7334,5.65419
"APOBEC3H",4.24493,3.99316,3.99036,4.14297,3.82319
"APOBR",7.3524,7.42454,7.28637,6.74255,7.24566
"APOD",2.45484,3.32145,3.08156,3.28063,3.01197
"APOL6",7.70324,7.17956,7.12573,7.06486,7.52776
"APPBP2",6.83169,6.59393,7.14679,6.71579,6.89313
"APPL1",6.32001,6.0075,6.21266,6.45472,6.42698
"AREL1",7.8014,7.63104,7.58997,7.30097,7.59733
"ARF4",8.01266,7.59377,8.02674,7.57278,7.89181
"ARHGAP23",3.897198,4.10389,3.990356,4.02617,4.038586
"ARHGAP23P1",3.826378,4.016852,3.86492,3.935372,3.943876
"ARHGAP29",2.53724,2.74336,2.31787,2.6079,2.6995
"ARHGAP29-AS1",2.95037,2.69874,2.78079,2.58473,3.07015
"ARHGAP30",7.80163,7.80177,7.82137,7.56363,7.84731
"ARHGAP39",4.28874,4.55711,4.43941,4.51146,4.51694
"ARHGAP5",4.37561,4.53635,4.27631,4.85932,4.63699
"ARHGAP5-AS1",4.77525,5.07083,4.81161,4.94563,4.76285
"ARHGEF37",4.01601,4.4718,4.17693,4.20871,4.14012
"ARIH1",5.14631,4.903225,5.253815,5.027165,5.158295
"ARL11",5.91138,5.7409,6.18414,4.77527,5.83034
"ARL14",1.8545,1.78088,1.68412,1.53095,1.58726
"ARL15",5.60158,5.33524,5.60145,5.08595,5.20922
"ARL2BP",7.44699,7.30984,7.33265,7.47172,7.49286
"ARL6IP4",6.75147,6.650135,6.777025,6.654075,6.68943
"ARMC3",2.96245,2.75137,2.64462,2.45453,2.12374
"ARMC7",5.73059,5.75514,5.78668,5.5154,5.80686
"ARNTL",7.05326,6.77257,6.5868,6.73772,6.75354
"ARR3",3.58625,3.8362,3.67284,3.46307,3.48186
"ARRDC1",6.52178,6.66708,6.56471,6.10562,6.61175
"ARRDC1-AS1",4.95826,5.34555,5.12259,5.35625,4.94777
"ARSEP1",4.15224,4.35786,4.02449,4.18964,4.3792
"ARSK",4.3713,4.18001,4.32449,4.85452,4.238
"ASAH2",3.45784,4.18455,3.32579,3.97401,3.42633
"ASB14",2.90495,3.03239,3.23135,3.24433,3.01115
"ASCC1",5.68502,5.20567,5.54641,5.44118,5.77232
"ASCC3",6.48502,6.03189,6.28433,6.50316,6.26004
"ASIC4",3.70625,3.89087,3.62742,4.15516,4.08826
"ASPG",3.024705,3.37281,3.262895,3.471715,3.379385
"ASPM",3.51102,3.46822,2.68669,2.97556,3.04877
"ASTN2",3.98185,4.31923,4.17837,4.24163,4.34553
"ASTN2-AS1",3.22204,3.50371,3.76148,3.3847,3.48885
"ATAD2",4.57811,4.51324,4.61429,4.71105,4.47638
"ATF6",8.51346,7.98081,8.30973,8.04955,8.28186
"ATF7",5.555935,5.418115,5.472625,5.395235,5.214235
"ATG13",6.74377,6.36321,6.44391,6.4291,6.4498
"ATG4D",6.575135,6.540005,6.471985,6.66566,6.82388
"ATG5",6.01142,5.54468,6.05839,6.07364,5.5978
"ATG9A",4.96557333333333,5.47727666666667,5.09006333333333,5.16461333333333,5.09150666666667
"ATL2",4.97755,4.38639,4.4442,4.66371,4.87461
"ATP10A",5.77105,5.97302,5.82779,6.23539,6.20951
"ATP10D",6.66186,5.83694,6.20296,6.16936,5.89938
"ATP12A",3.51926,3.62876,3.8705,3.70014,3.49852
"ATP1B4",4.1714,4.11608,3.92174,4.18522,3.99725
"ATP2A1",3.98766,4.29544,4.54313,4.01783,3.90303
"ATP2A1-AS1",4.0687,4.00495,3.87758,3.93709,3.94208
"ATP2A2",7.00977,6.42537,6.71051,6.65445,6.90184
"ATP5MC2",4.66639,4.85186,4.95441,4.66656,4.90989
"ATP5MPL",4.97685,4.63591,4.95844,4.88498,4.85417
"ATP5PD",6.8555,6.47466,6.99328,6.76395,6.65839
"ATP6AP1",6.482005,6.492915,6.441655,6.104295,6.437025
"ATP6V0CP3",5.45763,5.3051,5.50745,5.61534,5.25797
"ATP6V1B2",10.0939,9.8123,10.1797,9.27818,9.89223
"ATP9B",6.47163,5.98947,6.30071,6.31528,6.3475
"ATR",4.672695,4.7982,4.669975,4.95488,4.8734
"ATXN1L",5.91608,5.98466,6.04273,5.84898,6.10167
"AVEN",3.98858,4.08842,4.16909,3.93107,3.21176
"AWAT1",2.87704,3.57401,2.83909,3.14847,2.75075
"AZIN2",4.31637,4.48555,4.46969,4.56346,4.45219
"B3GALT2",4.29505,3.70772,4.65909,4.02204,3.98553
"B4GALT3",6.89919,6.89632,6.73957,6.94568,6.77963
"B4GAT1",4.59173,5.03869,4.80021,5.0437,5.14715
"BAIAP2L1",4.32026,4.44993,4.09339,4.27641,3.925
"BANCR",1.97053,1.95994,2.0191,1.83333,1.89045
"BANF1",5.88562,5.77521,5.72526,5.78439,5.88152
"BANK1",6.1826,6.01197,6.41037,6.7729,5.93368
"BARHL2",4.11881,4.63686,4.43311,4.66731,4.50273
"BARX2",3.06343,3.67726,2.97463,3.38885,3.14099
"BBOF1",3.65984,4.5234,3.40244,4.76214,4.0406
"BBS1",4.82047,4.69809,4.58068,4.53168,4.59776
"BBS4",4.87745,4.91629,5.00819,4.85262,4.94858
"BBS5",2.5184,2.63465,2.38644,2.53795,2.50493
"BBS7",4.68097,4.36613,4.52163,4.68173,4.77432
"BCAP31P1",6.57863,6.31191666666667,6.27145666666667,6.20660666666667,6.41993666666667
"BCAR3",3.32078333333333,3.06802333333333,3.33779666666667,3.32622333333333,3.38429333333333
"BCHE",1.84589,1.79494,2.1636,1.82774,2.31085
"BCL2L1",9.82073,10.0476,9.3162,10.0069,9.51523
"BCL2L10",3.20517,3.09481,3.2927,3.01401,2.85554
"BCR",6.18528,6.04578,5.99787,6.06512,6.16875
"BDH2",3.39622,3.4646,3.6727,3.70044,3.89185
"BEND5",2.90585,2.66584,2.86642,3.11672,3.19754
"BFSP2",3.78405,4.11463,4.18254,4.08268,3.64505
"BFSP2-AS1",2.90627,2.8537,2.68385,2.89948,2.29549
"BICRAL",7.47461,7.27992,7.38316,7.2535,7.53191
"BIRC2",6.39192,6.30158,6.53658,6.2986,6.27158
"BIRC3",7.21954,7.14202,7.58609,7.83792,7.37249
"BIRC8",4.6776,4.57025,4.58094,4.58923,4.88082
"BLM",5.10495,4.5331,4.32058,4.71277,4.36403
"BLOC1S4",4.03121,4.25681,4.32692,4.32772,4.33815
"BMP2K",8.1651,8.39497,8.24665,8.30128,7.85401
"BMPER",2.80603,3.39656,3.30943,3.42481,3.40212
"BMS1P12",5.30287,4.52539,5.04916,5.3097,5.10578
"BMS1P2",6.51069666666667,6.23849333333333,6.34718666666667,6.64359,6.30256666666667
"BMS1P7",6.77742,6.51114,6.6255,7.042325,6.601605
"BMS1P8",5.296798,4.55752,5.034304,5.270018,5.097196
"BORA",4.86339,4.33116,4.41004,4.83679,4.38904
"BPESC1",2.56287,3.01693,2.60685,2.72558,2.80319
"BPI",4.75209,5.00209,5.99253,5.07206,4.75705
"BRCA1",5.18662,4.81071,5.16659,4.64957,4.8515
"BRCC3",6.05598,5.46953,5.91336,5.57239,5.4681
"BRD1",6.18483,6.24971,6.15942,6.1455,6.29122
"BRD7P2",3.96107,3.90721,3.97808,3.89883,4.17199
"BRI3",4.878715,4.650375,4.761895,4.28574,4.73724
"BRINP1",3.0235,3.39774,3.56964,3.22319,3.25164
"BRINP3",1.75199,1.92253,2.02152,1.90552,2.02841
"BRMS1",5.54484,5.4313,5.45817,5.35938,5.34446
"BRWD3",7.63114,7.32624,7.377,7.03549,7.43628
"BSG",10.2404,10.5659,9.42561,10.2458,10.2898
"BSPH1",3.21858,3.56977,3.3378,3.3571,3.53666
"BTBD10",6.13367,5.7897,5.94366,5.50196,5.5777
"BTBD2",7.63816,7.10034,7.2587,7.12187,7.382
"BUB1",3.36977,3.46487,3.18198,3.23232,2.61202
"BZW1P1",2.14385,1.78291,2.09721,1.94723,1.88446
"C10orf105",5.10761,4.93461,4.74757,4.36629,4.82246
"C10orf67",1.61228,1.36126,1.67394,1.4562,1.656315
"C12orf10",6.24579,6.15038,6.29264,5.97844,6.19316
"C12orf65",5.88142,5.78628,5.6594,6.04376,5.80199
"C14orf39",1.25821,1.51802,1.26018,1.41473,1.55887
"C15orf54",4.18731,3.59882,3.14898,3.59309,3.83807
"C16orf71",4.15359,4.26069,4.25245,4.36666,4.28162
"C16orf72",7.59928,7.591625,7.82687,7.609455,7.806055
"C16orf86",4.77567,5.15002,4.71477,4.88304,5.07371
"C17orf107",4.88845,4.94478,5.11197,4.82742,5.11648
"C17orf50",4.51233,4.48248,4.24248,4.2488,3.88812
"C17orf64",3.76688,3.64224,3.63127,3.73487,3.7296
"C17orf67",4.62812,4.40695,4.6901,4.64555,4.70406
"C19orf12",4.88404333333333,5.11683333333333,4.8665,5.10387666666667,4.98463
"C19orf18",3.27667,3.30481,3.34937,3.28963,3.50991
"C19orf47",5.23236,5.47123,5.44834,5.30196,5.34268
"C1GALT1C1",5.78223,5.33009,5.6007,5.54385,5.41531
"C1GALT1C1L",2.38901,2.71256,2.21896,2.39009,2.25507
"C1orf185",1.7909,2.36534,1.69014,1.92972,1.8649
"C1orf226",4.14502,4.1652,3.95761,4.12926,4.2079
"C1orf53",2.75847,3.04618,3.13875,3.1855,3.12268
"C1QTNF3-AMACR",4.29904,4.36823,4.30792,4.28715,4.04712
"C1QTNF6",4.82218,4.83944,4.63491,4.7845,5.04121
"C1QTNF7",3.68062,3.73671,3.49656,3.73897,3.63417
"C1S",3.23086,3.74556,3.54921,3.27686,3.51524
"C2-AS1",3.507525,4.03056666666667,4.193205,3.64284666666667,3.921715
"C2orf49",5.2452,4.8003,5.14628,5.28583,4.81282
"C2orf78",4.12359,3.85593,3.79623,3.52447,3.97593
"C3AR1",4.66105,3.57662,3.82911,3.05023,3.49945
"C3orf80",2.60594,3.00554,3.24383,3.37478,3.25527
"C6",2.86628,3.32127,2.97628,3.04577,3.00975
"C6orf141",2.49776,2.53288,2.61461,2.74684,2.80754
"C6orf163",3.628,3.28209,4.01124,3.4813,3.13087
"C6orf226",4.41252,3.94588,4.33222,3.9172,4.35614
"C7orf31",5.67962,5.51805,5.40463,5.30311,5.33899
"C7orf61",4.1552,4.16333,4.28547,4.01522,4.16927
"C7orf66",1.92633,1.52172,2.02702,1.69921,1.4634
"C8orf86",3.39397,3.80137,3.7537,3.74346,3.88426
"C8orf89",1.70918,1.86237,1.38853,2.2242,1.75331
"C9orf135",1.96492,2.11399,2.11744,2.06816,1.98181
"C9orf135-DT",2.117045,2.35703,2.525845,2.3798,2.2256295
"CA4",5.51985,5.98268,5.58356,5.20199,5.53577
"CABP5",4.89032,4.64893,4.86271,4.77001,4.74269
"CABS1",1.73338,1.81267,1.56486,1.39576,1.58934
"CACHD1",3.81918,3.98026,3.89098,3.42198,4.19277
"CACNA1B",4.30626,4.50219,4.35406,4.43733,4.54214
"CACNA1F",4.44771,4.64468,4.43447,4.66735,4.09091
"CACNB4",4.46173,4.61769,4.42517,3.98946,3.72563
"CACNG2",2.607165,3.086405,2.707645,3.06286,3.06851
"CACTIN",5.55072,5.72791,5.35293,5.76557,5.59701
"CACTIN-AS1",5.37021,5.40452,5.21958,5.51567,5.29527
"CADPS2",2.48637,2.37846,2.59964,2.66319,2.73135
"CALB2",3.50897,3.68007,3.87272,4.0086,4.0654
"CALCOCO1",7.31334,7.43366,7.18645,7.10635,7.00561
"CALM3",6.02989,5.80269,6.03607,5.91386,5.86697
"CAMK2B",3.84445,4.2718,4.13307,4.12886,4.20871
"CAMSAP1",5.46,4.9818,5.02414,5.13035,5.30496
"CAPN1",6.87097,6.4947,6.30278,6.2643,6.71238
"CAPN11",3.75326,3.79748,4.16883,3.85634,3.91543
"CAPN7",6.72668,6.59886,6.64784,6.69479,6.27041
"CAPNS2",4.98812,4.23947,3.74588,3.25355,4.30659
"CAPRIN2",6.3906,6.72876,6.06855,6.80876,5.98773
"CAPZA2",5.88552,5.7254,5.96756,5.42754,5.38117
"CARD10",4.26448,4.87411,4.64114,4.72612,4.69899
"CARHSP1",6.12997,6.27874,5.87486,5.84112,5.98822
"CARMN",3.57201,3.73941,3.27299,3.72072,3.62805
"CARTPT",3.50797,3.52634,3.46884,3.5558,3.13026
"CASC15",2.97758,3.269335,3.170735,3.20112,3.37399
"CASC4",7.10961,7.07141,7.13097,6.82307,7.19307
"CASC4P1",2.20634,2.60933,2.37635,2.46431,2.4681
"CASK-AS1",1.68934,1.78034,1.86544,1.96076,1.65402
"CASP16P",4.87512,5.30015,4.99443,4.98658,5.16803
"CATSPER1",4.42389,4.63726,4.60826,4.32711,4.64079
"CATSPER4",3.58201,3.6395,3.62981,3.96118,3.65718
"CAVIN4",2.58798,2.61889,2.16662,2.41853,2.67238
"CBL",9.08794,8.9121,8.916,8.54107,8.90771
"CBR1",5.43863,5.48539,5.09872,4.7828,5.02593
"CBR3",3.97162,4.2956,4.02894,4.38429,4.13851
"CBR3-AS1",3.980825,3.799115,4.061205,4.06485,4.084555
"CBWD2",7.52562666666667,7.38059666666667,7.26912,7.25141,7.18866333333333
"CBWD4P",6.86333,6.65743,6.48402,6.29565,6.28154
"CBX5",5.18659,5.11641,5.09931,5.29456,5.22658
"CBX6",6.3023,5.79739,6.11172,5.83905,5.99581
"CBX7",5.95964,5.90558,6.10513,6.08828,6.00617
"CCDC102A",5.13471,5.2538,5.24305,5.03418,5.3839
"CCDC114",4.47092,4.7375,4.45343,4.43691,4.32182
"CCDC142",5.52078,5.73793,5.82509,5.50498,5.59484
"CCDC146",5.22779,4.95878,5.19295,5.27139,4.86954
"CCDC167",5.15047,5.50953,5.29416,5.52892,5.26143
"CCDC18",4.93699,4.85386,4.72043,4.64352,4.3376
"CCDC18-AS1",5.50882,4.98031,4.99806,5.25322,5.21557
"CCDC192",2.67141,2.739155,2.61348,2.476145,3.011375
"CCDC22",5.31125,5.09696,5.49324,5.20442,5.41946
"CCDC33",3.78916333333333,4.36438333333333,3.90426666666667,3.79131333333333,3.68480333333333
"CCDC47",7.12729,7.04553,7.13928,6.87064,7.04696
"CCDC62",2.81681,2.3838,2.93465,2.83533,2.82208
"CCDC69",6.81743,6.68301,6.76318,6.32518,6.77088
"CCDC73",2.13244,1.81817,1.9837,1.91299,2.15597
"CCDC8",4.4867,4.7018,4.57903,4.47349,4.56276
"CCDC83",2.22125,2.05414,2.1739,2.26388,2.21815
"CCDC86",5.60072,5.57811,5.51001,5.54342,5.9091
"CCDC96",3.28631,3.62091,3.41686,3.80103,3.66172
"CCER2",5.15888,5.1871,5.26407,5.58888,5.38319
"CCL17",4.1599,4.12042,4.61952,4.44357,4.43104
"CCL22",4.48845,4.16123,4.50906,4.45607,4.3852
"CCNA2",4.46892,4.25778,3.9841,4.29932,4.08921
"CCNE1",4.12091,3.81557,4.20984,4.25234,4.2932
"CCNJ",5.43003,5.33705,5.50476,5.48592,5.28886
"CCNO",3.61687,3.61671,3.34934,3.73455,3.33477
"CCNYL3",2.35702,2.21605,2.41609,2.09133,2.77308
"CCT2",3.95521,4.3024,4.256205,4.223315,3.80435
"CCT5",6.233,5.68411,6.25615,5.76318,6.04063
"CCT7",6.51245,6.25459,6.48218,6.36831,6.58529
"CD151",6.46842,6.43113,6.06029,5.8233,5.71998
"CD164L2",3.60386,4.09559,3.6959,3.87809,3.67176
"CD177",5.745115,5.00544,5.00158,5.1198,4.935225
"CD177P1",6.32539333333333,4.43494,6.01692,5.83513333333333,5.67750333333333
"CD19",4.85977,5.01797,5.18193,5.10533,4.91387
"CD244",6.26183,5.89281,6.14021,5.90837,5.82875
"CD248",4.38653,4.66709,4.67805,4.51706,4.82157
"CD37",10.034,10.04,10.1513,9.82525,9.93051
"CD47",8.66499,8.51547,8.71321,8.87959,8.7125
"CD48",7.41447,7.41922,7.64851,7.27694,7.34463
"CD52",7.33692,7.50132,7.58632,7.73536,7.24911
"CD68",10.843,10.2484,10.5644,9.46295,10.4364
"CD79A",8.96729,8.92801,9.37277,9.68779,9.2559
"CD84",6.68688,6.10765,6.28065,6.76262,6.03047
"CD93",8.22527,8.26093,8.23686,6.9056,7.67861
"CD96",7.99868,7.75162,7.74572,8.51538,8.25205
"CDC123",7.25247,7.29972,7.62656,6.89236,7.29976
"CDC20B",2.93944,3.26692,2.9314,2.81293,2.75075
"CDC27",7.02392,7.27788,7.01964,7.30781,6.83323
"CDC37",7.15446,6.81522,6.95721,6.83987,7.01424
"CDC42BPB",5.59618,5.25659,5.20649,4.92343,5.42971
"CDC42EP1",4.1913,4.23533,4.09759,4.14367,4.11201
"CDC42EP2",6.61376,6.88553,7.15534,5.75742,6.58658
"CDC73",7.63444,7.50136,7.48974,7.49803,7.5353
"CDCP2",3.30455,3.50192,3.21319,3.34245,3.43904
"CDH1",4.92023,5.30342,5.12355,5.07887,4.27277
"CDH23",5.40561,5.32274,5.21223,5.06245,5.39041
"CDH23-AS1",2.56997,2.78912,2.64629,2.74972,3.01506
"CDH3",3.731145,3.726965,3.734915,3.96765,3.88557
"CDK19",7.45879,7.47125,7.61267,7.14683,7.27295
"CDK2",5.48756,5.63945,5.50641,5.2739,5.67016
"CDK2AP1",6.20268,6.25768,6.42234,6.18484,6.24523
"CDK5P1",4.69992,4.57782,4.67885,4.76515,4.85985
"CDKN2AIP",5.62017,5.30037,5.6803,5.61216,5.71414
"CDKN2C",3.63662,3.26572,3.82581,3.67484,3.66684
"CDR1",2.69195,2.78149,2.37039,2.9886,2.45913
"CDR2L",5.24558,5.32499,5.24042,5.32031,5.6363
"CDV3",8.55305,8.39511,8.47476,8.33077,8.34408
"CEACAM21",4.98514,5.01547,5.10647,5.04315,5.05207
"CEACAM3",7.03092,6.5633,6.67553,6.22752,6.44873
"CEACAM4",7.88203,8.34535,7.81765,7.18719,7.7456
"CEACAM5",3.31399,3.19305,2.68563,3.22982,2.87055
"CEACAM6",3.85656,3.76346,4.00907,3.3966,2.71999
"CEACAM7",2.2879,2.26685,2.57479,2.55737,2.1969
"CEACAMP10",3.0020075,2.813875,2.4539975,2.8369125,2.274545
"CEACAMP11",2.92248,2.5281,2.2222,2.94197,2.14803
"CEACAMP3",3.83171,3.67405,3.96886,3.82957,3.74943
"CELF1",7.01971,6.89191,6.96993,6.81039,7.06626
"CENPA",4.65842,4.56394,4.64099,4.63723,4.66873
"CENPK",5.13916,4.45646,4.6961,4.62237,4.50842
"CENPO",4.64234,4.76182,4.76382,4.84767,4.84446
"CENPQ",2.96686,2.94661,2.8393,2.71375,2.51857
"CENPT",5.62618,5.40739,5.57574,5.44537,5.50511
"CENPU",3.54343,3.42715,3.24956,3.25989,2.96688
"CEP120",6.61399,6.17946,6.42244,6.57618,6.52568
"CEP126",4.23884,3.68598,4.39311,4.71106,4.18579
"CEP55",3.20017,2.96376,2.85777,3.1086,3.17904
"CEP63",6.81348,6.91652,6.96428,6.31624,6.59945
"CEP85",3.62721,3.136665,3.22807,3.19272,3.35357
"CERCAM",4.59119,4.88968,4.60064,4.98851,4.90737
"CERNA1",3.92382,4.15879,4.15491,4.28203,4.15397
"CES1P2",4.9231775,4.4298075,5.0063825,4.4197725,5.0633225
"CFAP126",2.90504,2.75249,3.03843,2.90483,3.252
"CFAP206",2.31356,2.14351,2.085555,2.02397,2.225755
"CFAP300",1.02858,1.61132,1.14846,1.4211,1.29354
"CFAP47",1.760296,1.70003,1.678498,1.759308,1.704738
"CFAP53",3.45849,2.83291,3.66167,3.3025,3.49138
"CFAP99",4.13747,4.40473,4.15318,4.15432,4.39857
"CFH",3.79122,3.61205,3.24693,3.59896,3.06113
"CFHR2",1.19916,1.0627,1.01305,0.917476,1.1873
"CFHR3",2.40844,2.01823,2.20362,2.10734,2.05881
"CFHR4",1.58371,1.85307,1.55142,2.10324,1.89945
"CFHR5",1.95551,1.78691,2.11652,2.34347,1.77404
"CFL1",2.7582,3.13319,2.65818,2.96471,2.89419
"CFTR",3.25059,3.662185,3.59154,3.54779,3.355695
"CFTR-AS1",1.45591,1.44797,1.63375,1.68237,1.25463
"CGA",1.54485,1.93798,1.84696,1.75816,1.80588
"CGAS",5.98209,5.19923,5.44449,5.52685,5.69827
"CHCHD1",4.37212,4.2781,4.44228,3.50347,3.90737
"CHCHD5",4.86918,4.57976,4.72084,4.758585,4.775715
"CHEK2P3",1.66717,1.38827,1.27128,1.68671,1.39983
"CHKB-CPT1B",5.68075,5.71081,5.46664,5.50452,5.34159
"CHMP1B2P",1.68202666666667,1.76239333333333,1.64443,1.6004,1.72462333333333
"CHPF",4.32635,4.34192,4.52036,4.42811,4.44905
"CHRM4",4.6309,4.63924,4.76213,4.81564,4.81265
"CHRM5",1.73921,2.04336,2.03404,1.67234,2.00289
"CHRNA4",3.75875,4.14296,3.90069,3.548,4.08021
"CHRNE",4.88614,5.20937,4.95456,5.28059,5.1694
"CHST1",3.61553,3.69705,3.89193,3.89859,3.55785
"CHST3",4.64484,4.75562,4.77173,4.77736,4.68727
"CHST4",3.55362,4.17937,3.64979,3.70357,3.28373
"CHTF8",7.0934,6.49496,7.06654,6.79974,6.88223
"CIAPIN1",5.49553,5.10105,5.23865,5.05728,5.56375
"CIB2",3.44608,3.15236,3.54959,3.45516,3.42265
"CIB4",2.99288,3.47665,2.99831,3.24682,3.38654
"CIDEB",7.20545,7.09829,7.16751,6.94191,6.99894
"CINP",5.144575,4.650565,5.206795,4.61444,4.831
"CIP2A",4.13401,3.55475,3.31212,3.29835,3.43547
"CISD2",5.55978,6.41301,5.7466,6.06377,5.97461
"CISD3",5.17539,4.88966,5.16641,5.02699,5.16402
"CISTR",4.47346,4.78961,4.65696,4.86637,4.81429
"CKAP2L",3.11524,2.95487,2.82043,3.37398,3.1437
"CLC",8.16946,7.35369,8.15872,7.13257,6.8858
"CLCA1",2.18639,2.11627,1.98946,2.00595,2.13912
"CLCA2",2.61895,2.69432,2.64489,2.73666,2.59273
"CLCA3P",2.94424,2.98078,2.56321,2.71939,2.84296
"CLCA4",2.30432,2.17697,2.33256,2.22783,2.55139
"CLCA4-AS1",2.74185,2.99465,3.0655,2.33876,2.70826
"CLCC1",6.3639,5.89642,6.25504,6.16733,6.02068
"CLCN3",6.46678666666667,6.25352666666667,6.26112333333333,6.48889,6.23140333333333
"CLDN20",2.84558,3.11894,2.7023,2.78017,2.6905
"CLDN22",2.14652,2.10527,1.94845,1.86811,2.41502
"CLDN24",1.64526,1.60257,2.1987,2.4634,1.8049
"CLDND1",6.16258,6.30413,6.48773,6.85021,5.91122
"CLEC14A",3.94175,4.11675,3.7368,4.11182,3.93936
"CLEC17A",5.23082,5.41908,5.12885,5.38683,5.51339
"CLEC4D",6.13417,5.90152,5.46219,4.57442,5.8896
"CLEC4E",8.2526,8.51812,8.85515,7.67343,8.04042
"CLEC6A",4.61549,3.1912,3.66589,3.34847,3.48827
"CLIC2",4.09053,4.26645,4.336455,4.196525,4.146665
"CLIC4P3",2.81549,2.90063,3.0918,2.84251,3.146
"CLIP1",6.54369,6.206,6.23761,5.86401,6.34797
"CLIP1-AS1",3.75829,3.63605,3.43893,3.5479,3.58497
"CLN3",6.723,6.65657,6.87567,6.48313,6.43776
"CMBL",3.43076,3.76451,3.43578,3.47071,3.34114
"CMC4",4.26065,4.11068,4.24885,3.99889,4.29149
"CMPK2",5.33109,5.24099,5.0967,4.94764,5.14554
"CMTR1",5.94527,5.71187,5.92464,5.71873,5.905
"CMTR2",5.74985,5.95737,6.21419,5.9953,6.13257
"CNBD2",3.16015,3.32008,3.54313,3.33482,3.35432
"CNGB1",4.11815,4.03342,3.83341,4.11322,3.99956
"CNOT8",6.13285,5.73593,6.1352,5.75383,6.01892
"CNPY3",8.62563,8.49826,8.74664,8.0616,8.547
"CNTD2",3.64276,3.67637,4.07366,3.75456,3.98501
"COA4",5.7649,5.29479,5.58928,5.62688,5.59677
"COG8",6.166,6.0041,6.4715,6.34664,6.41502
"COIL",5.21557,4.88651,5.18815,5.46889,5.25658
"COL16A1",4.3472,4.39394,4.44738,4.40673,4.2791
"COL20A1",3.63218,3.57328,3.635115,3.76866,3.862495
"COL2A1",4.24013,4.47522,4.56636,4.33995,4.5204
"COL4A1",3.46027,3.75651,3.8348,3.70967,3.65001
"COL4A2",4.34445,4.27961,4.40157,4.47725,4.25832
"COL4A2-AS1",3.11288,3.02566,2.94107,3.16193,2.93876
"COL4A2-AS2",4.07605,3.68713,3.34428,3.37948,3.22748
"COL6A1",4.38515,4.806,4.74117,4.63662,4.81708
"COL6A2",5.03297,5.52254,5.35295,5.60984,5.73797
"COL6A4P1",2.1397,2.234645,2.08864,2.19267,2.073095
"COL7A1",4.40403,4.64458,4.43777,4.5489,4.67291
"COMMD8",4.93784,4.53603,4.84895,4.03786,4.23018
"COPB2",7.81147,7.5024,7.69098,7.36972,7.61001
"COPS2",6.226225,6.20116,6.2096,5.794205,5.653395
"COPS7A",6.6631,6.28021,6.48265,6.20069,6.29882
"COPZ1",5.45235,4.77518,5.25522,5.09803,5.2418
"COQ3",3.08799,2.70834,3.07435,2.91688,2.75075
"COQ6",3.95602,4.18225,4.06988,3.96846,4.07549
"COQ9",6.4127,5.98384,6.41964,5.88759,6.13537
"COX11",4.83501,4.58274,4.73402,5.12404,4.41342
"COX4I2",4.80713,5.15078,5.24606,5.58138,5.50387
